date,store_id,sku,quantity_on_hand,quantity_sold,status,days_of_supply,value_on_hand
2024-09-16,ST002,SKU01021,46,11,In Stock,3,36205.22
2024-09-16,ST002,SKU01022,34,8,In Stock,8,18649.0
2024-09-16,ST002,SKU01023,33,8,In Stock,3,10614.45
2024-09-16,ST002,SKU01024,31,13,Overstock,2,6146.37
2024-09-16,ST002,SKU01026,69,15,Overstock,6,43647.33
2024-09-16,ST002,SKU01027,88,14,Overstock,13,49251.84
2024-09-16,ST002,SKU01028,28,10,In Stock,2,8563.8
2024-09-16,ST002,SKU01029,43,15,In Stock,2,20644.3
2024-09-16,ST002,SKU01030,42,5,Overstock,6,22753.92
2024-09-16,ST002,SKU01032,70,6,In Stock,6,54013.4
2024-09-16,ST002,SKU01033,81,18,In Stock,5,26556.66
2024-09-16,ST002,SKU01034,38,8,In Stock,5,4912.26
2024-09-16,ST002,SKU01035,74,4,Overstock,21,18426.0
2024-09-16,ST002,SKU01036,70,13,Overstock,5,12007.1
2024-09-16,ST002,SKU01037,132,8,Overstock,16,12316.92
2024-09-16,ST002,SKU01038,60,7,Overstock,7,3017.4
2024-09-16,ST002,SKU01039,18,11,Low Stock,1,7950.6
2024-09-16,ST002,SKU01040,45,2,In Stock,15,16308.0
2024-09-16,ST002,SKU01041,3,4,Low Stock,0,465.51
2024-09-16,ST002,SKU01042,64,3,In Stock,27,27073.28
2024-09-16,ST002,SKU01044,11,5,Low Stock,3,7143.29
2024-09-16,ST002,SKU01045,100,12,Overstock,8,31220.0
2024-09-16,ST002,SKU01046,112,18,Overstock,8,84730.24
2024-09-16,ST002,SKU01047,96,8,In Stock,8,62663.04
2024-09-16,ST002,SKU01048,54,3,Overstock,20,4001.4
2024-09-16,ST002,SKU01049,106,9,Overstock,8,23674.04
2024-09-16,ST002,SKU01050,76,4,In Stock,18,12038.4
2024-09-16,ST003,SKU01000,40,10,In Stock,5,25652.0
2024-09-16,ST003,SKU01001,120,12,Overstock,16,63322.8
2024-09-16,ST003,SKU01002,26,8,Low Stock,2,12924.34
2024-09-16,ST003,SKU01003,39,8,In Stock,4,24665.16
2024-09-16,ST003,SKU01004,67,6,In Stock,11,50579.64
2024-09-16,ST003,SKU01006,99,5,Overstock,18,45818.19
2024-09-16,ST003,SKU01007,52,5,In Stock,12,38431.12
2024-09-16,ST003,SKU01008,48,13,In Stock,4,6236.16
2024-09-16,ST003,SKU01009,92,19,Overstock,6,2850.16
2024-09-16,ST003,SKU01010,138,5,Overstock,15,15232.44
2024-09-16,ST003,SKU01011,116,7,In Stock,19,68334.44
2024-09-16,ST003,SKU01012,107,2,Overstock,26,62375.65
2024-09-16,ST003,SKU01013,115,7,Overstock,9,11978.4
2024-09-16,ST003,SKU01014,115,14,Overstock,9,20514.85
2024-09-16,ST003,SKU01015,92,12,Overstock,10,64376.08
2024-09-16,ST003,SKU01016,102,19,In Stock,7,27340.08
2024-09-16,ST003,SKU01017,54,13,In Stock,5,23575.86
2024-09-16,ST003,SKU01018,36,5,Low Stock,10,2542.32
2024-09-16,ST003,SKU01019,116,14,Overstock,9,57473.36
2024-09-16,ST003,SKU01020,45,7,In Stock,7,35496.45
2024-09-16,ST003,SKU01021,117,2,In Stock,47,92087.19
2024-09-16,ST003,SKU01022,75,2,Overstock,11,41137.5
2024-09-16,ST003,SKU01023,36,7,In Stock,3,11579.4
2024-09-16,ST003,SKU01024,142,2,Overstock,64,28154.34
2024-09-16,ST003,SKU01025,5,2,Low Stock,0,1422.2
2024-09-16,ST003,SKU01026,5,8,Low Stock,1,3162.85
2024-09-16,ST003,SKU01027,109,19,Overstock,8,61005.12
2024-09-16,ST003,SKU01028,0,10,Out of Stock,0,0.0
2024-09-16,ST003,SKU01029,50,11,In Stock,4,24005.0
2024-09-16,ST003,SKU01031,11,5,Low Stock,1,8289.16
2024-09-16,ST003,SKU01032,0,12,Out of Stock,0,0.0
2024-09-16,ST003,SKU01033,90,1,In Stock,7,29507.4
2024-09-16,ST003,SKU01034,83,14,Overstock,6,10729.41
2024-09-16,ST003,SKU01035,115,16,Overstock,8,28635.0
2024-09-16,ST003,SKU01037,117,12,Overstock,8,10917.27
2024-09-16,ST003,SKU01039,46,10,In Stock,4,20318.2
2024-09-16,ST003,SKU01040,42,10,In Stock,4,15220.8
2024-09-16,ST003,SKU01041,90,11,In Stock,6,13965.3
2024-09-16,ST003,SKU01042,120,15,In Stock,11,50762.4
2024-09-16,ST003,SKU01043,130,5,Overstock,24,37267.1
2024-09-16,ST003,SKU01044,69,2,Overstock,17,44807.91
2024-09-16,ST003,SKU01045,43,3,Overstock,10,13424.6
2024-09-16,ST003,SKU01046,29,9,Low Stock,3,21939.08
2024-09-16,ST003,SKU01047,54,9,In Stock,7,35247.96
2024-09-16,ST003,SKU01048,38,9,Low Stock,6,2815.8
2024-09-16,ST003,SKU01049,44,7,In Stock,6,9826.96
2024-09-16,ST003,SKU01050,128,20,Overstock,10,20275.2
2024-09-16,ST004,SKU01000,134,5,In Stock,12,85934.2
2024-09-16,ST004,SKU01001,72,6,In Stock,10,37993.68
2024-09-16,ST004,SKU01002,87,19,In Stock,6,43246.83
2024-09-16,ST004,SKU01003,58,10,In Stock,7,36681.52
2024-09-16,ST004,SKU01004,126,5,Overstock,24,95119.92
2024-09-16,ST004,SKU01005,123,15,Overstock,10,82396.47
2024-09-16,ST004,SKU01006,1,17,Low Stock,0,462.81
2024-09-16,ST004,SKU01007,114,7,In Stock,10,84252.84
2024-09-16,ST004,SKU01008,53,7,In Stock,7,6885.76
2024-09-16,ST004,SKU01009,112,15,Overstock,10,3469.76
2024-09-16,ST004,SKU01012,117,2,Overstock,16,68205.15
2024-09-16,ST004,SKU01013,100,16,Overstock,7,10416.0
2024-09-16,ST004,SKU01014,134,3,Overstock,55,23904.26
2024-09-16,ST004,SKU01015,84,4,Overstock,11,58778.16
2024-09-16,ST004,SKU01016,74,7,In Stock,8,19834.96
2024-09-16,ST004,SKU01018,75,6,Overstock,10,5296.5
2024-09-16,ST004,SKU01019,3,7,Low Stock,0,1486.38
2024-09-16,ST004,SKU01021,51,4,In Stock,11,40140.57
2024-09-16,ST004,SKU01022,16,3,Low Stock,5,8776.0
2024-09-16,ST004,SKU01023,103,8,In Stock,9,33129.95
2024-09-16,ST004,SKU01024,133,7,Overstock,16,26369.91
2024-09-16,ST004,SKU01025,82,9,Overstock,6,23324.08
2024-09-16,ST004,SKU01026,79,6,Overstock,12,49973.03
2024-09-16,ST004,SKU01029,85,11,Overstock,6,40808.5
2024-09-16,ST004,SKU01030,78,11,Overstock,8,42257.28
2024-09-16,ST004,SKU01031,122,6,Overstock,10,91934.32
2024-09-16,ST004,SKU01032,102,6,Overstock,24,78705.24
2024-09-16,ST004,SKU01033,98,5,Overstock,12,32130.28
2024-09-16,ST004,SKU01034,57,6,Overstock,7,7368.39
2024-09-16,ST004,SKU01035,82,4,Overstock,40,20418.0
2024-09-16,ST004,SKU01036,18,5,Low Stock,3,3087.54
2024-09-16,ST004,SKU01037,25,10,Low Stock,2,2332.75
2024-09-16,ST004,SKU01038,67,4,Overstock,9,3369.43
2024-09-16,ST004,SKU01039,41,5,In Stock,17,18109.7
2024-09-16,ST004,SKU01040,108,9,In Stock,7,39139.2
2024-09-16,ST004,SKU01041,19,6,Low Stock,2,2948.23
2024-09-16,ST004,SKU01042,131,6,Overstock,46,55415.62
2024-09-16,ST004,SKU01043,29,16,Low Stock,1,8313.43
2024-09-16,ST004,SKU01044,27,13,Low Stock,2,17533.53
2024-09-16,ST004,SKU01045,104,3,Overstock,20,32468.8
2024-09-16,ST004,SKU01046,71,4,Overstock,18,53712.92
2024-09-16,ST004,SKU01047,1,12,Low Stock,0,652.74
2024-09-16,ST004,SKU01048,51,16,Overstock,3,3779.1
2024-09-16,ST004,SKU01049,133,10,Overstock,10,29704.22
2024-09-16,ST004,SKU01050,124,5,Overstock,33,19641.6
2024-09-16,ST005,SKU01000,27,14,Low Stock,2,17315.1
2024-09-16,ST005,SKU01001,104,8,Overstock,7,54879.76
2024-09-16,ST005,SKU01002,58,5,In Stock,8,28831.22
2024-09-16,ST005,SKU01003,86,15,In Stock,5,54389.84
2024-09-16,ST005,SKU01004,2,11,Low Stock,0,1509.84
2024-09-16,ST005,SKU01005,68,2,In Stock,31,45552.52
2024-09-16,ST005,SKU01006,123,8,Overstock,12,56925.63
2024-09-16,ST005,SKU01007,25,12,Low Stock,1,18476.5
2024-09-16,ST005,SKU01008,119,5,In Stock,33,15460.48
2024-09-16,ST005,SKU01009,24,18,Low Stock,2,743.52
2024-09-16,ST005,SKU01010,131,5,Overstock,14,14459.78
2024-09-16,ST005,SKU01012,6,3,Low Stock,1,3497.7
2024-09-16,ST005,SKU01013,111,11,Overstock,8,11561.76
2024-09-16,ST005,SKU01014,28,4,Low Stock,4,4994.92
2024-09-16,ST005,SKU01015,67,10,In Stock,8,46882.58
2024-09-16,ST005,SKU01017,90,5,In Stock,22,39293.1
2024-09-16,ST005,SKU01018,4,9,Low Stock,0,282.48
2024-09-16,ST005,SKU01019,136,3,Overstock,25,67382.56
2024-09-16,ST005,SKU01020,0,12,Out of Stock,0,0.0
2024-09-16,ST005,SKU01021,145,1,Overstock,59,114125.15
2024-09-16,ST005,SKU01023,43,12,In Stock,3,13830.95
2024-09-16,ST005,SKU01024,99,10,Overstock,10,19628.73
2024-09-16,ST005,SKU01025,136,1,Overstock,52,38683.84
2024-09-16,ST005,SKU01026,86,9,Overstock,9,54401.02
2024-09-16,ST005,SKU01027,70,12,In Stock,7,39177.6
2024-09-16,ST005,SKU01028,60,5,In Stock,6,18351.0
2024-09-16,ST005,SKU01029,59,6,In Stock,4,28325.9
2024-09-16,ST005,SKU01030,6,9,Low Stock,0,3250.56
2024-09-16,ST005,SKU01031,34,9,In Stock,5,25621.04
2024-09-16,ST005,SKU01032,114,6,Overstock,18,87964.68
2024-09-16,ST005,SKU01033,54,2,In Stock,17,17704.44
2024-09-16,ST005,SKU01034,119,2,Overstock,31,15383.13
2024-09-16,ST005,SKU01035,117,2,Overstock,55,29133.0
2024-09-16,ST005,SKU01036,53,2,Overstock,10,9091.09
2024-09-16,ST005,SKU01037,129,18,Overstock,9,12036.99
2024-09-16,ST005,SKU01038,95,12,Overstock,10,4777.55
2024-09-16,ST005,SKU01039,16,4,Low Stock,7,7067.2
2024-09-16,ST005,SKU01040,31,9,Low Stock,2,11234.4
2024-09-16,ST005,SKU01041,39,13,Low Stock,2,6051.63
2024-09-16,ST005,SKU01042,33,12,In Stock,3,13959.66
2024-09-16,ST005,SKU01043,102,7,In Stock,14,29240.34
2024-09-16,ST005,SKU01044,133,11,Overstock,16,86368.87
2024-09-16,ST005,SKU01045,36,9,Low Stock,4,11239.2
2024-09-16,ST005,SKU01046,15,17,Low Stock,1,11347.8
2024-09-16,ST005,SKU01047,44,9,In Stock,3,28720.56
2024-09-16,ST005,SKU01049,16,10,Low Stock,1,3573.44
2024-09-16,ST005,SKU01050,98,15,Overstock,6,15523.2
2024-09-16,ST006,SKU01000,50,6,In Stock,6,32065.0
2024-09-16,ST006,SKU01002,110,4,In Stock,16,54679.9
2024-09-16,ST006,SKU01003,0,9,Out of Stock,0,0.0
2024-09-16,ST006,SKU01004,39,15,In Stock,3,29441.88
2024-09-16,ST006,SKU01005,106,9,Overstock,7,71008.34
2024-09-16,ST006,SKU01006,82,12,In Stock,5,37950.42
2024-09-16,ST006,SKU01007,87,5,In Stock,13,64298.22
2024-09-16,ST006,SKU01008,24,16,Low Stock,1,3118.08
2024-09-16,ST006,SKU01010,18,13,Low Stock,1,1986.84
2024-09-16,ST006,SKU01011,72,10,In Stock,6,42414.48
2024-09-16,ST006,SKU01012,3,4,Low Stock,0,1748.85
2024-09-16,ST006,SKU01013,9,5,Low Stock,1,937.44
2024-09-16,ST006,SKU01014,7,11,Low Stock,0,1248.73
2024-09-16,ST006,SKU01015,115,10,Overstock,16,80470.1
2024-09-16,ST006,SKU01016,93,4,In Stock,17,24927.72
2024-09-16,ST006,SKU01017,7,2,Low Stock,1,3056.13
2024-09-16,ST006,SKU01018,11,4,Low Stock,3,776.82
2024-09-16,ST006,SKU01019,115,3,Overstock,36,56977.9
2024-09-16,ST006,SKU01020,7,15,Low Stock,0,5521.67
2024-09-16,ST006,SKU01021,86,3,In Stock,21,67688.02
2024-09-16,ST006,SKU01022,47,16,In Stock,3,25779.5
2024-09-16,ST006,SKU01023,122,8,Overstock,9,39241.3
2024-09-16,ST006,SKU01024,1,13,Low Stock,0,198.27
2024-09-16,ST006,SKU01025,97,2,Overstock,14,27590.68
2024-09-16,ST006,SKU01026,140,9,Overstock,15,88559.8
2024-09-16,ST006,SKU01027,132,10,Overstock,13,73877.76
2024-09-16,ST006,SKU01028,68,5,In Stock,14,20797.8
2024-09-16,ST006,SKU01029,85,8,Overstock,11,40808.5
2024-09-16,ST006,SKU01030,106,11,Overstock,13,57426.56
2024-09-16,ST006,SKU01031,47,13,In Stock,3,35417.32
2024-09-16,ST006,SKU01032,0,7,Out of Stock,0,0.0
2024-09-16,ST006,SKU01033,38,6,Low Stock,11,12458.68
2024-09-16,ST006,SKU01034,126,13,Overstock,14,16288.02
2024-09-16,ST006,SKU01035,120,15,Overstock,10,29880.0
2024-09-16,ST006,SKU01036,109,10,Overstock,11,18696.77
2024-09-16,ST006,SKU01037,30,8,Low Stock,3,2799.3
2024-09-16,ST006,SKU01038,64,10,Overstock,6,3218.56
2024-09-16,ST006,SKU01039,112,8,Overstock,11,49470.4
2024-09-16,ST006,SKU01040,15,11,Low Stock,1,5436.0
2024-09-16,ST006,SKU01041,109,8,Overstock,17,16913.53
2024-09-16,ST006,SKU01042,0,18,Out of Stock,0,0.0
2024-09-16,ST006,SKU01043,79,4,In Stock,17,22646.93
2024-09-16,ST006,SKU01044,34,17,Low Stock,2,22079.26
2024-09-16,ST006,SKU01045,129,15,Overstock,9,40273.8
2024-09-16,ST006,SKU01047,62,19,In Stock,5,40469.88
2024-09-16,ST006,SKU01049,0,15,Out of Stock,0,0.0
2024-09-16,ST006,SKU01050,94,6,Overstock,13,14889.6
2024-09-16,ST007,SKU01001,124,9,Overstock,17,65433.56
2024-09-16,ST007,SKU01002,53,3,In Stock,17,26345.77
2024-09-16,ST007,SKU01003,61,17,In Stock,4,38578.84
2024-09-16,ST007,SKU01005,29,3,Low Stock,6,19426.81
2024-09-16,ST007,SKU01006,104,3,Overstock,29,48132.24
2024-09-16,ST007,SKU01007,126,23,In Stock,10,93121.56
2024-09-16,ST007,SKU01008,121,14,In Stock,9,15720.32
2024-09-16,ST007,SKU01009,35,2,Low Stock,17,1084.3
2024-09-16,ST007,SKU01011,104,5,In Stock,17,61265.36
2024-09-16,ST007,SKU01012,36,8,Low Stock,6,20986.2
2024-09-16,ST007,SKU01013,106,12,Overstock,8,11040.96
2024-09-16,ST007,SKU01015,138,8,Overstock,10,96564.12
2024-09-16,ST007,SKU01016,140,6,Overstock,19,37525.6
2024-09-16,ST007,SKU01017,84,12,In Stock,9,36673.56
2024-09-16,ST007,SKU01018,82,16,Overstock,5,5790.84
2024-09-16,ST007,SKU01020,78,12,In Stock,6,61527.18
2024-09-16,ST007,SKU01023,5,4,Low Stock,0,1608.25
2024-09-16,ST007,SKU01024,81,7,Overstock,6,16059.87
2024-09-16,ST007,SKU01025,103,5,Overstock,23,29297.32
2024-09-16,ST007,SKU01026,138,3,Overstock,27,87294.66
2024-09-16,ST007,SKU01027,43,9,Low Stock,4,24066.24
2024-09-16,ST007,SKU01028,22,5,Low Stock,3,6728.7
2024-09-16,ST007,SKU01030,25,15,Low Stock,1,13544.0
2024-09-16,ST007,SKU01031,120,2,Overstock,24,90427.2
2024-09-16,ST007,SKU01033,117,3,Overstock,49,38359.62
2024-09-16,ST007,SKU01035,126,5,Overstock,33,31374.0
2024-09-16,ST007,SKU01036,3,9,Low Stock,0,514.59
2024-09-16,ST007,SKU01037,95,11,In Stock,11,8864.45
2024-09-16,ST007,SKU01038,37,11,Low Stock,3,1860.73
2024-09-16,ST007,SKU01039,34,10,In Stock,3,15017.8
2024-09-16,ST007,SKU01040,139,3,Overstock,15,50373.6
2024-09-16,ST007,SKU01042,56,2,In Stock,20,23689.12
2024-09-16,ST007,SKU01043,104,13,In Stock,9,29813.68
2024-09-16,ST007,SKU01044,135,13,Overstock,9,87667.65
2024-09-16,ST007,SKU01046,51,8,In Stock,4,38582.52
2024-09-16,ST007,SKU01047,104,15,In Stock,7,67884.96
2024-09-16,ST007,SKU01048,0,15,Out of Stock,0,0.0
2024-09-16,ST007,SKU01049,120,13,Overstock,11,26800.8
2024-09-16,ST007,SKU01050,37,8,Low Stock,3,5860.8
2024-09-16,ST008,SKU01001,104,13,Overstock,11,54879.76
2024-09-16,ST008,SKU01002,2,4,Low Stock,0,994.18
2024-09-16,ST008,SKU01003,82,2,In Stock,29,51860.08
2024-09-16,ST008,SKU01004,91,17,In Stock,7,68697.72
2024-09-16,ST008,SKU01005,9,9,Low Stock,0,6029.01
2024-09-16,ST008,SKU01007,109,8,In Stock,17,80557.54
2024-09-16,ST008,SKU01008,113,7,In Stock,12,14680.96
2024-09-16,ST008,SKU01009,91,21,Overstock,8,2819.18
2024-09-16,ST008,SKU01011,134,5,Overstock,41,78938.06
2024-09-16,ST008,SKU01012,31,17,Low Stock,2,18071.45
2024-09-16,ST008,SKU01013,40,14,Low Stock,4,4166.4
2024-09-16,ST008,SKU01014,7,8,Low Stock,0,1248.73
2024-09-16,ST008,SKU01015,81,11,Overstock,6,56678.94
2024-09-16,ST008,SKU01016,28,5,Low Stock,8,7505.12
2024-09-16,ST008,SKU01017,2,12,Low Stock,0,873.18
2024-09-16,ST008,SKU01018,131,12,Overstock,11,9251.22
2024-09-16,ST008,SKU01020,103,9,In Stock,19,81247.43
2024-09-16,ST008,SKU01021,53,5,In Stock,10,41714.71
2024-09-16,ST008,SKU01023,0,7,Out of Stock,0,0.0
2024-09-16,ST008,SKU01025,46,4,In Stock,13,13084.24
2024-09-16,ST008,SKU01026,18,16,Low Stock,1,11386.26
2024-09-16,ST008,SKU01027,92,7,Overstock,12,51490.56
2024-09-16,ST008,SKU01028,3,10,Low Stock,0,917.55
2024-09-16,ST008,SKU01029,45,2,In Stock,14,21604.5
2024-09-16,ST008,SKU01030,61,5,Overstock,11,33047.36
2024-09-16,ST008,SKU01031,26,9,In Stock,3,19592.56
2024-09-16,ST008,SKU01033,0,15,Out of Stock,0,0.0
2024-09-16,ST008,SKU01034,141,3,Overstock,31,18227.07
2024-09-16,ST008,SKU01035,43,7,In Stock,5,10707.0
2024-09-16,ST008,SKU01036,5,16,Low Stock,0,857.65
2024-09-16,ST008,SKU01037,105,9,In Stock,11,9797.55
2024-09-16,ST008,SKU01038,76,16,Overstock,5,3822.04
2024-09-16,ST008,SKU01039,113,9,Overstock,23,49912.1
2024-09-16,ST008,SKU01040,97,9,In Stock,10,35152.8
2024-09-16,ST008,SKU01042,119,21,In Stock,9,50339.38
2024-09-16,ST008,SKU01043,128,6,Overstock,22,36693.76
2024-09-16,ST008,SKU01045,122,3,Overstock,37,38088.4
2024-09-16,ST008,SKU01046,97,10,Overstock,10,73382.44
2024-09-16,ST008,SKU01047,64,7,In Stock,8,41775.36
2024-09-16,ST008,SKU01048,66,3,Overstock,17,4890.6
2024-09-16,ST008,SKU01050,55,10,In Stock,9,8712.0
2024-09-17,ST001,SKU01000,87,4,In Stock,14,55793.1
2024-09-17,ST001,SKU01001,103,12,Overstock,7,54352.07
2024-09-17,ST001,SKU01002,107,10,In Stock,12,53188.63
2024-09-17,ST001,SKU01003,77,13,In Stock,9,48697.88
2024-09-17,ST001,SKU01004,89,10,In Stock,6,67187.88
2024-09-17,ST001,SKU01005,131,6,Overstock,13,87755.59
2024-09-17,ST001,SKU01006,129,10,Overstock,12,59702.49
2024-09-17,ST001,SKU01007,27,10,Low Stock,2,19954.62
2024-09-17,ST001,SKU01008,71,7,In Stock,11,9224.32
2024-09-17,ST001,SKU01009,69,15,In Stock,4,2137.62
2024-09-17,ST001,SKU01010,108,14,Overstock,11,11921.04
2024-09-17,ST001,SKU01011,80,4,In Stock,22,47127.2
2024-09-17,ST001,SKU01012,70,9,Overstock,8,40806.5
2024-09-17,ST001,SKU01013,114,11,Overstock,16,11874.24
2024-09-17,ST001,SKU01014,37,16,In Stock,3,6600.43
2024-09-17,ST001,SKU01016,96,11,In Stock,8,25731.84
2024-09-17,ST001,SKU01017,35,12,In Stock,3,15280.65
2024-09-17,ST001,SKU01019,7,17,Low Stock,0,3468.22
2024-09-17,ST001,SKU01020,41,2,In Stock,13,32341.21
2024-09-17,ST001,SKU01021,126,9,Overstock,10,99170.82
2024-09-17,ST001,SKU01022,69,5,Overstock,10,37846.5
2024-09-17,ST001,SKU01023,120,9,Overstock,11,38598.0
2024-09-17,ST001,SKU01025,13,3,Low Stock,3,3697.72
2024-09-17,ST001,SKU01026,33,7,Low Stock,7,20874.81
2024-09-17,ST001,SKU01027,107,11,Overstock,8,59885.76
2024-09-17,ST001,SKU01028,83,13,Overstock,6,25385.55
2024-09-17,ST001,SKU01029,88,12,Overstock,6,42248.8
2024-09-17,ST001,SKU01030,132,6,Overstock,23,71512.32
2024-09-17,ST001,SKU01031,121,7,Overstock,14,91180.76
2024-09-17,ST001,SKU01032,102,15,Overstock,7,78705.24
2024-09-17,ST001,SKU01033,138,7,Overstock,22,45244.68
2024-09-17,ST001,SKU01034,99,3,Overstock,42,12797.73
2024-09-17,ST001,SKU01035,95,9,Overstock,14,23655.0
2024-09-17,ST001,SKU01036,67,19,Overstock,5,11492.51
2024-09-17,ST001,SKU01037,89,1,In Stock,21,8304.59
2024-09-17,ST001,SKU01038,102,15,Overstock,11,5129.58
2024-09-17,ST001,SKU01039,79,6,Overstock,10,34894.3
2024-09-17,ST001,SKU01040,46,11,In Stock,3,16670.4
2024-09-17,ST001,SKU01041,12,11,Low Stock,1,1862.04
2024-09-17,ST001,SKU01043,107,3,In Stock,38,30673.69
2024-09-17,ST001,SKU01044,5,19,Low Stock,0,3246.95
2024-09-17,ST001,SKU01045,65,1,Overstock,22,20293.0
2024-09-17,ST001,SKU01046,59,2,In Stock,10,44634.68
2024-09-17,ST001,SKU01047,111,12,In Stock,8,72454.14
2024-09-17,ST001,SKU01048,114,19,Overstock,7,8447.4
2024-09-17,ST001,SKU01049,62,5,In Stock,7,13847.08
2024-09-17,ST001,SKU01050,31,4,Low Stock,14,4910.4
2024-09-17,ST002,SKU01000,60,7,In Stock,8,38478.0
2024-09-17,ST002,SKU01001,77,4,In Stock,22,40632.13
2024-09-17,ST002,SKU01002,130,8,Overstock,11,64621.7
2024-09-17,ST002,SKU01003,108,9,Overstock,14,68303.52
2024-09-17,ST002,SKU01004,39,14,In Stock,2,29441.88
2024-09-17,ST002,SKU01005,84,10,In Stock,8,56270.76
2024-09-17,ST002,SKU01006,116,17,Overstock,7,53685.96
2024-09-17,ST002,SKU01007,139,5,In Stock,29,102729.34
2024-09-17,ST002,SKU01008,120,18,In Stock,8,15590.4
2024-09-17,ST002,SKU01009,7,3,Low Stock,2,216.86
2024-09-17,ST002,SKU01010,121,11,Overstock,12,13355.98
2024-09-17,ST002,SKU01011,77,2,In Stock,37,45359.93
2024-09-17,ST002,SKU01014,138,7,Overstock,21,24617.82
2024-09-17,ST002,SKU01016,117,13,In Stock,14,31360.68
2024-09-17,ST002,SKU01018,26,4,Low Stock,3,1836.12
2024-09-17,ST002,SKU01019,4,3,Low Stock,1,1981.84
2024-09-17,ST002,SKU01020,0,12,Out of Stock,0,0.0
2024-09-17,ST002,SKU01021,40,7,In Stock,5,31482.8
2024-09-17,ST002,SKU01022,2,7,Low Stock,0,1097.0
2024-09-17,ST002,SKU01024,89,10,Overstock,7,17646.03
2024-09-17,ST002,SKU01025,108,4,Overstock,28,30719.52
2024-09-17,ST002,SKU01026,78,5,Overstock,13,49340.46
2024-09-17,ST002,SKU01027,41,15,Low Stock,3,22946.88
2024-09-17,ST002,SKU01028,13,16,Low Stock,0,3976.05
2024-09-17,ST002,SKU01029,105,6,Overstock,12,50410.5
2024-09-17,ST002,SKU01030,99,2,Overstock,23,53634.24
2024-09-17,ST002,SKU01031,87,6,Overstock,24,65559.72
2024-09-17,ST002,SKU01032,35,4,In Stock,6,27006.7
2024-09-17,ST002,SKU01033,136,9,Overstock,18,44588.96
2024-09-17,ST002,SKU01034,74,8,Overstock,10,9565.98
2024-09-17,ST002,SKU01035,0,13,Out of Stock,0,0.0
2024-09-17,ST002,SKU01036,38,8,In Stock,6,6518.14
2024-09-17,ST002,SKU01038,97,7,Overstock,9,4878.13
2024-09-17,ST002,SKU01040,56,6,In Stock,6,20294.4
2024-09-17,ST002,SKU01042,109,6,In Stock,15,46109.18
2024-09-17,ST002,SKU01044,78,4,Overstock,9,50652.42
2024-09-17,ST002,SKU01046,45,7,In Stock,5,34043.4
2024-09-17,ST002,SKU01047,33,10,In Stock,2,21540.42
2024-09-17,ST002,SKU01049,0,8,Out of Stock,0,0.0
2024-09-17,ST002,SKU01050,51,7,In Stock,7,8078.4
2024-09-17,ST003,SKU01000,54,2,In Stock,15,34630.2
2024-09-17,ST003,SKU01002,80,2,In Stock,24,39767.2
2024-09-17,ST003,SKU01003,77,14,In Stock,6,48697.88
2024-09-17,ST003,SKU01004,2,9,Low Stock,0,1509.84
2024-09-17,ST003,SKU01005,3,8,Low Stock,0,2009.67
2024-09-17,ST003,SKU01006,56,9,In Stock,8,25917.36
2024-09-17,ST003,SKU01007,40,8,Low Stock,3,29562.4
2024-09-17,ST003,SKU01008,31,6,Low Stock,3,4027.52
2024-09-17,ST003,SKU01009,78,8,In Stock,7,2416.44
2024-09-17,ST003,SKU01010,63,10,In Stock,6,6953.94
2024-09-17,ST003,SKU01011,0,15,Out of Stock,0,0.0
2024-09-17,ST003,SKU01013,67,7,Overstock,5,6978.72
2024-09-17,ST003,SKU01015,59,8,In Stock,10,41284.66
2024-09-17,ST003,SKU01018,36,5,Low Stock,4,2542.32
2024-09-17,ST003,SKU01019,44,14,Overstock,3,21800.24
2024-09-17,ST003,SKU01020,32,8,In Stock,2,25241.92
2024-09-17,ST003,SKU01021,49,6,In Stock,8,38566.43
2024-09-17,ST003,SKU01022,13,14,Low Stock,1,7130.5
2024-09-17,ST003,SKU01023,85,6,In Stock,10,27340.25
2024-09-17,ST003,SKU01024,35,17,Overstock,2,6939.45
2024-09-17,ST003,SKU01025,28,3,Low Stock,6,7964.32
2024-09-17,ST003,SKU01026,105,7,Overstock,16,66419.85
2024-09-17,ST003,SKU01027,46,16,In Stock,3,25745.28
2024-09-17,ST003,SKU01028,75,12,In Stock,6,22938.75
2024-09-17,ST003,SKU01029,130,13,Overstock,15,62413.0
2024-09-17,ST003,SKU01030,16,8,Low Stock,1,8668.16
2024-09-17,ST003,SKU01031,92,13,Overstock,7,69327.52
2024-09-17,ST003,SKU01032,81,2,Overstock,24,62501.22
2024-09-17,ST003,SKU01033,25,2,Low Stock,3,8196.5
2024-09-17,ST003,SKU01034,0,19,Out of Stock,0,0.0
2024-09-17,ST003,SKU01035,37,4,In Stock,6,9213.0
2024-09-17,ST003,SKU01036,108,7,Overstock,28,18525.24
2024-09-17,ST003,SKU01037,130,14,Overstock,8,12130.3
2024-09-17,ST003,SKU01038,88,14,Overstock,8,4425.52
2024-09-17,ST003,SKU01039,66,12,Overstock,5,29152.2
2024-09-17,ST003,SKU01041,59,16,In Stock,4,9155.03
2024-09-17,ST003,SKU01042,19,9,Low Stock,2,8037.38
2024-09-17,ST003,SKU01043,59,7,In Stock,8,16913.53
2024-09-17,ST003,SKU01044,64,15,Overstock,5,41560.96
2024-09-17,ST003,SKU01045,58,17,Overstock,4,18107.6
